id,name,maxCopies,rules,unsure,quoteMissing,overridden,reasons,quotes,note
25173686,Straight Flush,1,8,false,false,false,8: Destroys all opponent's Spell/Trap cards.,8: Destroy all cards in your opponent's Spell & Trap Card Zones,
50032342,Strategist of the Ice Barrier,1,5,false,false,false,5: Draws a card.,5: draw 1 card,
41006930,Strike Ninja,1,7b,false,false,false,7b: Flicker returns itself from banishment.,7b: banish this face-up card until the End Phase,
5795980,Strike of the Monarchs,1,5 10,false,false,false,10: Negates a card's effects. | 5: Draws a card.,10: negate its effects | 5: then draw 1 card,
74715061,Striping Partner,1,7b,false,false,false,7b: Revives from the GY.,7b: target 1 Level 4 or lower Cyberse monster in your GY; Special Summon it,
54485355,Sublimation Knight,1,7b,false,false,false,7b: Revives monsters from the GY.,7b: Special Summon as many of those Gemini monsters from your GY as possible,
28369508,Subterror Behemoth Burrowing,1,9a,false,false,false,9a: Grants effect-destruction and targeting protection.,"9a: cannot be destroyed by card effects, and your opponent cannot target them",
95218695,Subterror Behemoth Dragossuary,1,9a,false,false,false,9a: Grants effect indestructibility.,9a: cannot be destroyed by your opponent's card effects,
78202553,Subterror Behemoth Stalagmo,1,5,false,false,false,5: Draws cards.,5: draw 2 cards,
65976795,Subterror Behemoth Stygokraken,1,8,false,false,false,8: Can destroy multiple Set cards.,"8: target Set cards on the field, equal to the number of",
21607304,Subterror Behemoth Voltelluric,1,7a,false,false,false,7a: Takes control of an opponent's monster.,7a: take control of it until your next End Phase,
68823957,Subterror Nemesis Defender,1,9a 9b,false,false,false,9a: Effect-destruction protection. | 9b: Battle-destruction protection.,9a: this card cannot be destroyed by battle or card effects | 9b: this card cannot be destroyed by battle or card effects,
16719140,Subterror Nemesis Warrior,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: You can Special Summon this card,
81756619,Succumbing-Song Morganite,1,6b,false,false,false,6b: Doubles battle damage.,6b: any battle damage it inflicts to your opponent is doubled,
55375684,Summon Cloud,1,7b,false,false,false,7b: Special Summons from a GY.,7b: from either player's Graveyard,
41139112,Summon Dice,1,7b,false,false,false,7b: Can revive from GY.,7b: Special Summon 1 monster from your GY,
48015771,Summon Over,1,8,false,false,false,8: Sends all opponent Special Summoned monsters to the GY.,8: send all Special Summoned monsters their opponent controls to the GY,
89493368,Summon Reactor SK,1,3.2 10,false,false,false,3.2: Monster punishing summons (ruling 4). | 10: Negates an attack.,"3.2: The first time a monster(s) is Summoned to your opponent's side of the field each turn, inflict 800 damage to your opponent. | 10: negate the attack of 1 monster your opponent controls",
42719764,Summon Shock,1,8,false,false,false,8: Sends all monsters on the field to the GY.,8: send all monsters on the field to the GY,
14644902,Summoner of Illusions,1,7c,false,false,false,7c: Brings a Fusion Monster out without its listed materials.,7c: Special Summon 1 Fusion Monster from your Extra Deck,
22734799,Summoner of the Sacred Beasts,1,7b,false,false,false,7b: Revives from the GY.,"7b: Special Summon 1 ""Sacred Beast"" monster from your GY",
52838896,Summoning Swarm,1,7b,false,false,false,7b: Special Summons monsters from the GY.,"7b: monsters in your GY, up to the number of monsters your opponent controls; Special Summon them",
101403072,Sun God Domination,1,7a 7b,false,false,false,7b: Revives from GYs. | 7a: Takes control of opponent's monsters.,7b: Special Summon 1 monster from each GY to your field | 7a: take control of all monsters your opponent controls,
78360952,Sunlit Sentinel,1,7b 8,false,false,false,8: Can destroy multiple cards in a column. | 7b: Summons itself from the GY.,8: destroy all cards your opponent controls in this card's column | 7b: You can Special Summon this card,
42510430,Sunset Beat,1,6a,false,false,false,6a: Damage triggered by a flip is primary.,6a: inflict damage to your opponent equal to its Level x 200,
78552773,Supay,1,6b,false,false,false,6b: Doubles ATK (ruling 23).,6b: double its ATK,
77754169,"Super Armored Robot Armed Black Iron ""C""",1,8,false,false,false,8: Can destroy multiple opponent monsters.,8: destroy all monsters your opponent controls with ATK greater than or equal to,
85520851,Super Conductor Tyranno,1,6a,false,false,false,6a: Damage paid for by a Tribute cost.,6a: inflict 1000 damage to your opponent,
100459015,Super Critical,1,7b 8 10,false,false,false,8: Destroys up to 3 opponent monsters. | 10: Negates monster effects. | 7b: Special Summons from the GY.,8: They destroy up to 3 monsters their opponent controls | 10: they negate the effects of 1 monster | 7b: They Special Summon 1 monster from their GY,
44886582,Super Duper Polymerization,1,7c,false,false,false,7c: Summons from the Extra Deck without material.,7c: Special Summon 1 monster from your Extra Deck,
11050415,Super Hippo Carnival,1,7b,false,false,false,7b: Can summon from the GY.,"7b: Special Summon 1 ""Performapal Hip Hippo"" from your hand, Deck, or Graveyard",
29590905,Super Junior Confrontation,1,10,false,false,false,10: Negates a battle.,10: Negate the battle,
48130397,Super Polymerization,1,8,false,false,false,8: Can use several opponent monsters as material.,8: using monsters from either field as Fusion Material,
72332074,Super Quantal Alphan Spike,1,8,false,false,false,8: Returns all opponent's cards to the Deck.,8: Shuffle as many cards your opponent controls as possible into the Deck,
85374678,Super Quantum Green Layer,1,5,false,false,false,5: Draws a card.,5: draw 1 card,
59975920,Super Quantum Red Layer,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: monster in your GY, except",
27770341,Super Rejuvenation,1,5,false,false,false,5: Draws cards.,5: draw a number of cards equal to,
799183,Super Soldier Shield,1,10,false,false,false,10: Negates an activation.,10: Negate the activation,
8608979,Super Team Buddy Force Unite!,1,7b,false,false,false,7b: Can revive from the GY.,7b: Special Summon 1 monster from your hand or GY,
3897065,Super Vehicroid - Stealth Union,1,7a,false,false,false,7a: Can equip an opponent's monster.,7a: target 1 face-up non-Machine monster on the field; equip that target to this card,
20529766,Super-Electromagnetic Voltech Dragon,1,10,false,false,false,10: Negates Spell/Trap effects.,10: Negate the effect of a Spell or Trap Card that targets this 1 card,
97705809,Supercharge,1,5,false,false,false,5: Draws 2 cards.,5: Draw 2 cards.,
87535691,Superheavy Samurai Drum,1,7b,false,false,false,7b: Special Summons a monster from the GY.,"7b: in your Graveyard, except ""Superheavy Samurai Drum""; Special Summon it",
27978707,Superheavy Samurai Flutist,1,10,false,false,false,10: Negates an activation.,10: negate the activation,
44891812,Superheavy Samurai Helper,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: monster in your GY; Special Summon it,Hand effect works only during damage calculation (battle exception).
15495787,Superheavy Samurai Prepped Defense,1,9a 9b,false,false,false,9a: Effect-destruction immunity. | 9b: Battle-destruction immunity.,9a: it cannot be destroyed by battle or card effects this turn | 9b: it cannot be destroyed by battle or card effects this turn,
78391364,Superheavy Samurai Scales,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Special Summon it in Defense Position,
3064425,Superheavy Samurai Soulbang Cannon,1,8 10,false,false,false,10: Negates an activation. | 8: Destroys all monsters.,10: negate the activation | 8: destroy as many monsters on the field as possible,
27756115,Superheavy Samurai Soulbeads,1,7b 9a,false,false,false,9a: Grants once-per-turn protection from destruction by card effects. | 7b: Special Summons a monster that was just sent to the GY.,"9a: would be destroyed by a card effect, it is not destroyed | 7b: Special Summon that monster in Attack Position",
77679716,Superheavy Samurai Soulbreaker Armor,1,6a 9b,false,false,false,9b: Grants battle indestructibility to the equipped monster. | 6a: Deals damage without changing the board beyond banishing own GY cards as cost.,9b: it cannot be destroyed by battle | 6a: inflict damage to your opponent equal to the difference between its current and original DEF,
4786063,Superheavy Samurai Soulfire Suit,1,9a 9b,false,false,false,9a: Grants effect-destruction immunity; discards itself. | 9b: Grants battle-destruction immunity.,9a: cannot be destroyed by battle or by card effects | 9b: cannot be destroyed by battle or by card effects,
31181711,Superheavy Samurai Soulshield Wall,1,10,false,false,false,10: Negates an attack.,10: negate that attack,
41141943,Superheavy Samurai Transporter,1,5,false,false,false,5: Draws cards.,5: then draw cards equal to the number of monsters Special Summoned by this effect,
64373401,Superheavy Samurai Trumpeter,1,7b,false,false,false,7b: Special Summons itself from the GY.,"7b: sent to the Graveyard, and you have no Spell/Trap Cards in your Graveyard: You can Special Summon this card",
53363708,Supermagic Sword of Raptinus,1,9a 9b,false,false,false,9a: Untargetable. | 9b: Battle protection.,9a: Your opponent cannot target the equipped monster with card effects | 9b: The equipped monster cannot be destroyed by battle,
16165939,Supernatural Danger Zone,1,7b,false,false,false,7b: Can summon from GY.,"7b: Special Summon 1 non-Effect Monster from your hand, Deck, or GY",
93918159,Supersoaring,1,7b,false,false,false,7b: Special Summons a monster from the GY or banishment.,7b: banished or in either GY; Special Summon it to your field,
63804806,Supersonic Skull Flame,1,6a 7b,false,false,false,6a: Burn as primary function. | 7b: Special Summons from the GY.,"6a: inflict 400 damage to your opponent for each | 7b: Special Summon 1 ""Skull Flame"" from your Graveyard",
95750695,Supervise,1,7b,false,false,false,7b: Special Summons from the GY.,7b: Target 1 Normal Monster in your GY; Special Summon it,
17626381,Supply Squad,1,5,false,false,false,5: Draws a card.,5: Draw 1 card,
31042659,Supreme Sovereign Serpent of Golgonda,1,7b,false,false,false,7b: Can Special Summon itself from the GY.,"7b: While this card is in your hand or GY, if you control a face-up card in your Field Zone: You can Special Summon this card",
33057951,Surface,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Aqua monster in your GY; Special Summon it,
44612603,Survival's End,1,8,false,false,false,8: Can destroy several opponent monsters.,8: Destroy as many Normal Monsters on the field as possible,
62173132,Susurrus of the Sinful Spoils,1,7b,false,false,false,7b: Special Summons from GY or banishment.,7b: Special Summon 1 Illusion or Spellcaster monster from your GY or banishment,
70083592,Suture Rebirth,1,7b,false,false,false,7b: Special Summons from the GY.,7b: monster in your Graveyard; Special Summon it,
10651797,Swallow Flip,1,10,false,false,false,10: Negates an activation.,10: Negate the activation,
81896370,Swift Birdman Joe,1,8,false,false,false,8: Bounces all Spells/Traps.,8: return all Spell and Trap Cards on the field to the owners' hands,
18964575,Swift Scarecrow,1,10,false,false,false,10: Negates an attack.,10: negate the attack,"Handtrap works only in the Battle Phase, so the rule 4 exception applies."
96765646,Swing of Memories,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Target 1 Normal Monster in your GY; Special Summon it,
30426226,Switcheroroo,1,7a,false,false,false,7a: Takes control of opponent monsters.,7a: switch control of all those monsters,
91650245,Sylvan Blessing,1,7b 9a,false,false,false,7b: Can Special Summon from the Graveyard. | 9a: Grants unaffected status.,"7b: Special Summon 1 ""Sylvan"" monster from your hand or Graveyard | 9a: It is unaffected by other card effects this turn",
82016179,Sylvan Charity,1,5,false,false,false,5: Draw card.,5: Draw 3 cards,
25824484,Sylvan Hermitree,1,5,false,false,false,5: Draws a card.,5: draw 1 card,
63257623,Sylvan Peaskeeper,1,7b,false,false,false,7b: Special Summons a monster from the GY.,7b: Plant-Type monster in your Graveyard; Special Summon that target,
20579538,Sylvan Princessprout,1,7b,false,false,false,7b: Special Summons itself from the GY.,7b: Special Summon this card from the Graveyard,
45305419,Symbol of Heritage,1,7b,false,false,false,7b: Special Summons from the GY.,"7b: Select 1 of those monsters, Special Summon it",
78794994,Symbols of Duty,1,7b,false,false,false,7b: Special Summons a monster from a GY.,7b: target 1 monster in either player's Graveyard; Special Summon it,
75304793,Symph Amplifire,1,6a 8,false,false,false,8: Can banish multiple opponent cards. | 6a: Deals damage without changing the board.,"8: Banish cards your opponent controls | 6a: Inflict 300 damage to your opponent for each ""Symphonic Warrior"" card on the field",
49919798,Symphonic Warrior Synthess,1,7b,false,false,false,7b: Special Summons a banished monster.,"7b: target 1 of your banished ""Symphonic Warrior"" monsters, except ""Symphonic Warrior Synthess""; Special Summon it",
